index,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,target
306,241.11,2023-06-16 16:41:23,Debit,Columbus,Branch,30.0,Doctor,55.0,1.0,12385.05,2024-11-04 08:10:49,3
308,20.279999999999973,2023-07-19 17:42:38,Debit,Oklahoma City,Online,36.0,Engineer,213.0,1.0,2047.83,2024-11-04 08:10:02,1
309,415.88,2023-04-27 17:30:16,Debit,San Diego,Branch,70.0,Doctor,170.0,1.0,10008.33,2024-11-04 08:08:01,3
312,100.66,,Debit,Dallas,Branch,50.0,Doctor,144.0,1.0,14473.33,2024-11-04 08:11:54,2
313,485.54,2023-12-08 16:47:48,Debit,Louisville,Online,19.0,Student,148.0,1.0,1533.3199999999997,2024-11-04 08:11:09,2
314,321.15,2023-02-10 17:06:40,Debit,Los Angeles,Branch,46.0,Doctor,179.0,1.0,7005.05,2024-11-04 08:06:33,0
315,711.3,2023-06-26 18:57:37,Debit,San Jose,Branch,21.0,Student,51.0,1.0,955.3999999999996,2024-11-04 08:09:32,3
316,12.230000000000018,2023-10-12 16:02:13,Debit,Houston,ATM,42.0,Engineer,139.0,1.0,7844.88,2024-11-04 08:07:29,2
317,350.94,2023-10-30 17:17:51,Debit,Colorado Springs,ATM,20.0,Student,64.0,1.0,221.5600000000004,2024-11-04 08:10:35,2
318,301.85,2023-04-18 17:43:50,Debit,Columbus,Online,54.0,Engineer,25.0,1.0,6586.19,2024-11-04 08:10:05,3
319,29.339999999999975,2023-03-09 17:37:08,Debit,Louisville,Online,65.0,Retired,30.0,1.0,3944.82,2024-11-04 08:11:42,0
320,231.71,2023-04-24 17:01:08,Debit,Raleigh,Branch,27.0,Student,148.0,1.0,1127.9799999999996,2024-11-04 08:07:02,3
321,179.43,2023-08-11 18:20:48,Debit,Oklahoma City,ATM,58.0,Retired,244.0,1.0,2626.63,2024-11-04 08:10:00,1
322,36.70999999999998,2023-01-30 17:11:53,Debit,Jacksonville,Branch,48.0,Doctor,55.0,1.0,6459.38,2024-11-04 08:11:44,0
324,233.24,2023-04-17 16:56:06,Debit,Louisville,ATM,33.0,Engineer,72.0,1.0,6939.23,2024-11-04 08:07:39,3
325,609.14,2023-11-23 16:09:39,Debit,Tucson,ATM,39.0,Engineer,177.0,1.0,9033.87,2024-11-04 08:11:33,2
326,436.64,2023-12-25 17:46:24,Debit,Los Angeles,Branch,31.0,Doctor,111.0,1.0,14365.18,2024-11-04 08:08:23,2
327,870.43,2023-05-31 16:54:20,Debit,Los Angeles,Branch,29.0,Doctor,55.0,1.0,10115.18,2024-11-04 08:07:52,3
328,354.4,2023-11-06 17:23:08,Debit,Chicago,ATM,74.0,Retired,128.0,1.0,7358.65,2024-11-04 08:10:00,2
329,22.629999999999995,2023-02-20 17:28:15,Debit,Kansas City,Online,53.0,Engineer,112.0,1.0,4438.03,2024-11-04 08:10:56,0
330,182.19,2023-06-19 16:36:25,Debit,Mesa,Branch,26.0,Student,53.0,1.0,1176.0999999999995,2024-11-04 08:06:27,3
331,126.81,2023-10-30 16:58:01,Debit,Philadelphia,Branch,26.0,Engineer,290.0,1.0,5427.98,2024-11-04 08:12:22,2
332,288.17,2023-09-08 16:48:51,Debit,Virginia Beach,Online,37.0,Engineer,50.0,1.0,3653.11,2024-11-04 08:10:16,1
333,118.76999999999998,2023-10-02 17:44:05,Debit,Atlanta,Branch,55.0,Engineer,123.0,1.0,2104.82,2024-11-04 08:10:29,1
334,651.82,2023-04-14 17:59:43,Debit,Indianapolis,ATM,21.0,Student,166.0,1.0,1802.77,2024-11-04 08:07:02,3
335,66.65,2023-10-17 16:58:59,Debit,Detroit,ATM,37.0,Engineer,33.0,1.0,3559.96,2024-11-04 08:11:00,2
336,98.53,2023-01-16 16:31:48,Debit,Denver,Branch,69.0,Retired,166.0,1.0,3564.8,2024-11-04 08:11:19,0
337,138.95000000000002,2023-06-02 16:48:43,Debit,Washington,Online,71.0,Retired,30.0,1.0,6752.92,2024-11-04 08:08:37,3
338,33.889999999999986,2023-11-10 16:10:34,Debit,Nashville,Branch,26.0,Student,177.0,1.0,1444.75,2024-11-04 08:11:36,2
339,23.70999999999998,2023-09-18 16:04:52,Debit,Atlanta,Branch,58.0,Doctor,164.0,1.0,10788.89,2024-11-04 08:09:16,1
341,26.060000000000002,2023-12-21 17:01:24,Debit,San Diego,ATM,65.0,Doctor,283.0,1.0,12893.63,2024-11-04 08:12:00,2
342,17.069999999999993,2023-05-01 17:17:12,Debit,Los Angeles,Branch,27.0,Engineer,44.0,1.0,2798.15,2024-11-04 08:11:25,3
343,703.89,2023-09-22 16:42:15,Debit,San Antonio,Online,46.0,Engineer,62.0,1.0,3583.67,2024-11-04 08:06:44,1
345,26.55000000000001,2023-09-20 17:25:26,Debit,Houston,ATM,77.0,Retired,228.0,1.0,3085.38,2024-11-04 08:07:23,1
346,147.4,2023-06-09 16:10:51,Debit,San Jose,Branch,42.0,Engineer,259.0,1.0,6797.71,2024-11-04 08:07:18,3
347,202.11,2023-03-30 16:09:26,Debit,Memphis,ATM,27.0,Student,18.0,1.0,746.4700000000003,2024-11-04 08:10:01,0
348,308.42,2023-05-02 16:14:22,Debit,Nashville,Branch,75.0,Retired,39.0,1.0,5427.81,2024-11-04 08:06:34,3
349,11.180000000000007,2023-02-27 16:39:28,Debit,Miami,ATM,53.0,Engineer,144.0,1.0,7467.3,2024-11-04 08:10:57,0
350,294.15,2023-02-02 16:19:31,Debit,Fresno,Online,38.0,Engineer,136.0,1.0,6362.16,2024-11-04 08:07:20,0
352,139.45,2023-07-10 16:43:05,Debit,Boston,Online,27.0,Student,31.0,1.0,1305.7600000000002,2024-11-04 08:10:08,3
353,432.63,2023-06-30 17:10:38,Debit,Colorado Springs,ATM,29.0,Doctor,137.0,1.0,13648.36,2024-11-04 08:10:24,3
354,131.43000000000004,2023-02-01 18:47:20,Debit,Charlotte,Online,43.0,Doctor,65.0,1.0,1337.5,2024-11-04 08:12:12,0
355,516.72,2023-10-09 18:43:04,Debit,Mesa,ATM,42.0,Engineer,128.0,1.0,2015.69,2024-11-04 08:11:35,1
358,166.13,2023-09-06 17:01:50,Debit,Omaha,ATM,68.0,Doctor,227.0,1.0,11822.53,2024-11-04 08:12:08,1
359,626.9,2023-10-10 16:42:09,Debit,Chicago,ATM,23.0,Student,146.0,1.0,587.1099999999997,2024-11-04 08:11:30,1
360,466.85,2023-07-17 16:57:14,Debit,Austin,Branch,56.0,Retired,165.0,1.0,5422.53,2024-11-04 08:09:35,1
361,788.84,2023-05-17 17:00:34,Debit,Phoenix,Online,58.0,Retired,231.0,1.0,1913.73,2024-11-04 08:09:42,3
363,525.28,2023-04-03 16:37:24,Debit,Colorado Springs,ATM,69.0,Retired,134.0,1.0,4693.6,2024-11-04 08:09:39,3
365,632.69,2023-09-12 16:28:38,Debit,Denver,ATM,80.0,Retired,76.0,1.0,4363.74,2024-11-04 08:09:26,1
366,124.35,2023-12-08 16:39:15,Debit,Oklahoma City,ATM,72.0,Retired,90.0,1.0,3319.76,2024-11-04 08:11:35,2
367,43.849999999999994,2023-03-13 16:25:34,Debit,Fresno,ATM,62.0,Retired,122.0,1.0,4356.98,2024-11-04 08:07:18,0
368,283.81,2023-03-09 16:31:54,Debit,San Diego,Branch,28.0,Student,29.000000000000014,1.0,1519.35,2024-11-04 08:10:46,0
369,168.53,2023-06-14 16:30:42,Debit,San Francisco,ATM,71.0,Retired,112.0,1.0,5962.58,2024-11-04 08:12:09,3
371,132.84,2023-08-21 16:28:17,Debit,Oklahoma City,ATM,21.0,Student,143.0,1.0,822.7299999999996,2024-11-04 08:08:40,1
373,144.77000000000004,2023-07-17 16:48:23,Debit,Albuquerque,Online,20.0,Student,159.0,1.0,867.3199999999997,2024-11-04 08:10:54,1
374,643.22,2023-05-03 17:04:32,Debit,Atlanta,ATM,64.0,Doctor,93.0,1.0,1035.8600000000001,2024-11-04 08:07:46,3
376,208.07,2023-07-10 16:51:12,Debit,Oklahoma City,Online,32.0,Doctor,36.0,1.0,8478.9,2024-11-04 08:11:43,3
378,295.5,2023-11-23 18:00:00,Debit,Mesa,ATM,59.0,Retired,36.0,1.0,6280.66,2024-11-04 08:07:08,2
379,30.230000000000018,2023-11-06 17:53:25,Debit,Austin,ATM,44.0,Doctor,99.0,1.0,481.1300000000001,2024-11-04 08:12:06,2
381,180.24,2023-07-03 17:03:48,Debit,Phoenix,Branch,58.0,Engineer,144.0,1.0,8431.23,2024-11-04 08:09:17,3
383,96.54000000000002,2023-03-13 17:26:17,Debit,New York,Branch,58.0,Retired,95.0,1.0,7182.22,2024-11-04 08:10:31,0
384,79.35,,Debit,Los Angeles,Online,67.0,Retired,70.0,1.0,1692.15,2024-11-04 08:09:48,2
385,101.04000000000002,2023-07-10 18:16:07,Debit,San Antonio,ATM,27.0,Student,160.0,1.0,1695.5699999999997,2024-11-04 08:06:43,3
386,74.42000000000002,2023-11-23 17:23:16,Debit,El Paso,Online,49.0,Engineer,68.0,1.0,6264.21,2024-11-04 08:11:23,2
387,39.65999999999997,2023-05-18 16:16:53,Debit,Virginia Beach,Branch,52.0,Engineer,169.0,1.0,8497.34,2024-11-04 08:07:20,3
388,99.36000000000001,2023-05-09 16:55:54,Debit,Seattle,ATM,40.0,Doctor,46.0,1.0,1272.12,2024-11-04 08:09:15,3
389,123.85,2023-08-25 18:47:28,Debit,Las Vegas,Online,56.0,Engineer,244.0,1.0,3959.62,2024-11-04 08:06:36,1
390,426.93,2023-12-25 17:05:00,Debit,Omaha,ATM,19.0,Student,248.0,1.0,476.1899999999996,2024-11-04 08:09:12,2
392,222.39,2023-08-23 16:32:59,Debit,Virginia Beach,Online,49.0,Engineer,73.0,1.0,3117.39,2024-11-04 08:10:52,1
395,826.23,2023-05-31 16:25:19,Debit,Colorado Springs,ATM,29.0,Doctor,209.0,1.0,7580.59,,3
397,131.46,2023-05-15 16:37:12,Debit,Charlotte,Branch,67.0,Retired,258.0,1.0,6642.33,2024-11-04 08:11:30,3
399,268.39,2023-06-26 18:25:14,Debit,Miami,ATM,26.0,Student,171.0,1.0,136.73999999999978,2024-11-04 08:06:40,3
402,712.75,,Debit,Philadelphia,Branch,44.0,Doctor,25.0,1.0,8126.06,2024-11-04 08:09:52,2
403,353.82,2023-04-10 17:57:59,Debit,Milwaukee,ATM,42.0,Doctor,143.0,1.0,705.75,2024-11-04 08:06:40,3
405,212.74,2023-12-14 18:53:34,Debit,Seattle,Branch,27.0,Engineer,128.0,1.0,7645.47,,2
406,364.42,2023-10-10 17:07:27,Debit,Colorado Springs,ATM,51.0,Engineer,146.0,1.0,8119.73,2024-11-04 08:09:16,1
407,195.12,2023-07-25 17:42:45,Debit,Louisville,ATM,46.0,Doctor,144.0,1.0,6101.15,2024-11-04 08:10:40,1
408,230.61,2023-09-04 16:41:19,Debit,Raleigh,Branch,80.0,Retired,204.0,1.0,2561.42,2024-11-04 08:09:46,1
411,242.03,2023-03-13 16:08:41,Debit,Dallas,Online,58.0,Engineer,124.0,1.0,4382.73,2024-11-04 08:07:12,0
413,135.03,2023-02-24 17:00:26,Debit,San Francisco,ATM,23.0,Student,180.0,1.0,1278.0,2024-11-04 08:08:18,0
415,193.54,2023-10-24 16:43:03,Debit,Oklahoma City,Branch,80.0,Retired,267.0,1.0,2929.51,2024-11-04 08:08:26,2
416,617.3600000000001,2023-11-21 17:05:17,Debit,Kansas City,,29.0,Engineer,61.00000000000001,1.0,8926.38,2024-11-04 08:09:23,2
418,266.57,2023-09-26 17:07:06,Debit,El Paso,ATM,72.0,Retired,100.0,1.0,7676.92,2024-11-04 08:09:17,1
419,153.4,2023-03-31 17:36:57,Debit,Mesa,ATM,45.0,Engineer,144.0,1.0,4657.7,2024-11-04 08:08:08,0
421,5.1200000000000045,2023-10-13 16:08:26,Debit,New York,Branch,34.0,Engineer,90.0,1.0,3293.01,2024-11-04 08:10:31,2
422,119.11000000000001,2023-06-30 16:31:46,Debit,Detroit,ATM,57.0,Engineer,131.0,1.0,7998.25,2024-11-04 08:09:48,3
424,119.72,2023-02-03 18:15:15,Debit,Tucson,Branch,30.0,Engineer,123.0,1.0,3435.34,2024-11-04 08:10:20,0
425,107.4,2023-06-22 16:47:47,Debit,Virginia Beach,Online,58.0,Doctor,32.0,1.0,344.0699999999997,2024-11-04 08:08:03,3
426,115.92000000000002,2023-01-17 18:42:28,Debit,Raleigh,ATM,53.0,Retired,57.0,1.0,3897.17,2024-11-04 08:09:02,0
427,438.04,2023-08-24 18:54:06,Debit,Philadelphia,ATM,67.0,Retired,247.0,1.0,5358.95,2024-11-04 08:06:33,1
428,677.29,2023-05-01 18:28:00,Debit,Houston,Online,27.0,Engineer,287.0,1.0,627.79,2024-11-04 08:07:16,3
429,296.0,2023-05-15 16:25:29,Debit,Las Vegas,Branch,35.0,Doctor,248.0,1.0,7418.82,2024-11-04 08:06:54,3
432,100.51999999999998,2023-01-30 17:28:00,Debit,Las Vegas,ATM,50.0,Engineer,110.0,1.0,453.3900000000003,2024-11-04 08:11:28,0
433,85.35,2023-07-05 16:08:25,Debit,Washington,ATM,66.0,Retired,166.0,1.0,2173.76,2024-11-04 08:06:25,3
434,79.75999999999999,2023-02-06 16:26:29,Debit,Raleigh,Branch,39.0,Engineer,170.0,1.0,6452.14,2024-11-04 08:09:34,0
436,386.38,2023-01-24 16:00:14,Debit,Phoenix,Online,42.0,Engineer,135.0,1.0,5528.36,2024-11-04 08:10:06,0
437,165.25,2023-11-24 17:11:27,Debit,Sacramento,Online,35.0,Doctor,106.0,1.0,9939.94,2024-11-04 08:11:35,2
438,14.29000000000002,2023-02-28 16:28:25,Debit,Los Angeles,ATM,34.0,Engineer,150.0,1.0,7016.99,2024-11-04 08:08:52,0
442,293.97,2023-11-13 17:34:15,Debit,Phoenix,Branch,68.0,Retired,153.0,1.0,7371.85,2024-11-04 08:08:57,2
443,136.32,2023-10-11 18:50:24,Debit,Miami,Online,19.0,Student,113.0,1.0,264.8299999999999,2024-11-04 08:09:24,2
444,251.06,2023-12-06 17:27:14,Debit,Colorado Springs,Online,36.0,Doctor,34.0,1.0,10001.66,2024-11-04 08:10:13,2
446,21.399999999999977,2023-12-26 16:07:28,Debit,Fresno,Branch,34.0,Engineer,258.0,1.0,9594.11,2024-11-04 08:11:40,2
447,73.28,2023-03-10 17:33:12,Debit,Boston,Branch,21.0,Student,21.0,1.0,1329.4099999999999,2024-11-04 08:10:57,0
448,70.23000000000002,2023-09-13 16:18:07,Debit,Memphis,ATM,38.0,Doctor,260.0,1.0,11624.93,2024-11-04 08:07:16,1
449,689.29,2023-01-06 17:30:07,Debit,El Paso,ATM,22.0,Student,100.0,1.0,168.84000000000015,2024-11-04 08:07:49,0
450,745.03,2023-08-03 17:42:02,Debit,Fort Worth,Online,28.0,Student,231.0,1.0,160.5699999999997,2024-11-04 08:09:15,1
451,54.610000000000014,2023-12-04 16:10:04,Debit,Milwaukee,ATM,58.0,Engineer,160.0,1.0,7135.64,2024-11-04 08:07:19,2
452,54.05000000000001,2023-04-25 16:53:22,Debit,Louisville,Branch,27.0,Student,146.0,1.0,469.1400000000003,2024-11-04 08:11:34,3
453,107.47,2023-04-12 17:39:29,Debit,Austin,Online,67.0,Retired,144.0,1.0,7517.5,2024-11-04 08:12:09,3
455,219.63,2023-11-10 16:06:27,Debit,Charlotte,ATM,48.0,Doctor,44.0,1.0,8013.63,2024-11-04 08:07:29,2
457,93.51999999999998,2023-08-14 17:41:24,Debit,Philadelphia,Online,51.0,Engineer,97.0,1.0,2791.2,2024-11-04 08:08:04,1
459,376.79,2023-01-30 17:47:18,Debit,Milwaukee,Branch,68.0,Retired,265.0,1.0,7749.14,2024-11-04 08:08:44,0
460,8.980000000000018,2023-08-21 16:07:13,Debit,Detroit,Online,66.0,,56.0,1.0,4516.76,2024-11-04 08:10:53,1
461,697.32,2023-05-11 16:30:04,Debit,Atlanta,Online,68.0,Retired,91.0,1.0,2016.02,2024-11-04 08:11:18,3
464,442.74,2023-10-16 17:47:41,Debit,San Diego,Branch,23.0,Student,136.0,1.0,1790.27,2024-11-04 08:09:45,2
465,623.9,2023-08-08 17:44:21,Debit,San Jose,ATM,27.0,Student,249.0,1.0,711.4700000000003,2024-11-04 08:10:15,1
467,63.40999999999997,2023-11-24 17:29:06,Debit,Fort Worth,ATM,26.0,Student,36.0,1.0,1546.2200000000003,2024-11-04 08:07:15,2
468,346.85,2023-11-03 18:33:50,Debit,Kansas City,ATM,44.0,Doctor,88.0,1.0,7208.15,2024-11-04 08:10:25,2
470,7.5,2023-02-17 16:08:54,Debit,Dallas,Online,63.0,Retired,36.0,1.0,6485.78,2024-11-04 08:11:28,0
471,206.46,2023-11-27 18:26:02,Debit,Virginia Beach,ATM,65.0,Retired,279.0,1.0,3984.38,2024-11-04 08:06:44,2
472,423.11,2023-07-25 18:41:02,Debit,Columbus,ATM,60.0,Engineer,47.0,1.0,412.77999999999975,2024-11-04 08:10:58,1
477,22.45999999999998,2023-05-17 16:03:51,Debit,New York,Online,54.0,Retired,78.0,1.0,6631.5,2024-11-04 08:07:46,3
478,334.89,2023-07-20 18:23:13,Debit,Fort Worth,Online,21.0,Student,260.0,1.0,1661.6800000000003,2024-11-04 08:08:44,1
480,144.3,2023-12-08 17:24:44,Debit,Oklahoma City,ATM,18.0,Student,88.0,1.0,312.1899999999996,2024-11-04 08:10:39,2
482,366.21,2023-01-12 17:57:06,Debit,Oklahoma City,ATM,62.0,Doctor,181.0,1.0,10862.99,2024-11-04 08:11:36,0
483,99.11000000000001,2023-05-01 16:58:41,Debit,Philadelphia,Online,55.0,Retired,12.0,1.0,5414.87,2024-11-04 08:09:35,3
484,539.35,2023-05-22 17:34:50,Debit,Milwaukee,ATM,55.0,Retired,127.0,1.0,3919.44,2024-11-04 08:11:49,3
485,188.99,2023-06-08 16:43:06,Debit,Oklahoma City,Branch,58.0,Engineer,92.0,1.0,7315.34,2024-11-04 08:07:32,3
487,710.14,2023-03-08 16:20:43,Debit,El Paso,ATM,26.0,Student,227.0,1.0,465.6300000000001,2024-11-04 08:12:20,0
488,308.68,2023-02-27 17:14:10,Debit,Milwaukee,Online,53.0,Doctor,170.0,1.0,9992.36,2024-11-04 08:10:16,0
489,166.68,2023-03-27 18:47:56,Debit,Mesa,ATM,57.0,Retired,139.0,1.0,5141.19,2024-11-04 08:12:19,0
492,66.57999999999998,2023-12-04 17:06:43,Debit,Raleigh,Branch,23.0,Student,79.0,1.0,1636.3199999999997,2024-11-04 08:08:48,2
493,223.43,2023-02-08 17:59:42,Debit,Dallas,Branch,77.0,Retired,178.0,1.0,7932.41,2024-11-04 08:09:38,0
494,659.95,2023-09-20 16:59:45,Debit,Detroit,Online,60.0,Engineer,114.0,1.0,3927.69,2024-11-04 08:06:26,1
495,634.86,2023-08-10 16:28:55,Debit,Chicago,ATM,27.0,Student,45.0,1.0,588.5,2024-11-04 08:08:00,1
498,654.48,2023-08-07 16:37:06,Debit,Columbus,Branch,19.0,Student,114.0,1.0,6776.41,2024-11-04 08:10:17,1
499,157.97,2023-06-21 16:00:51,Debit,Philadelphia,Branch,48.0,Doctor,140.0,1.0,5529.92,2024-11-04 08:10:06,3
501,254.77,2023-01-18 16:47:29,Debit,Denver,Branch,57.0,Engineer,57.0,1.0,5994.87,2024-11-04 08:07:07,0
502,795.96,2023-09-28 17:53:43,Debit,Raleigh,Online,65.0,Retired,119.0,1.0,5468.58,2024-11-04 08:08:26,1
503,149.25,2023-04-10 16:38:45,Debit,Omaha,ATM,39.0,Engineer,142.0,1.0,5677.52,2024-11-04 08:07:41,3
507,37.56999999999999,2023-04-26 18:35:50,Debit,El Paso,ATM,57.0,Retired,42.0,1.0,7739.54,2024-11-04 08:09:21,3
509,96.88999999999999,2023-03-16 16:02:01,Debit,,ATM,59.0,,53.0,1.0,6044.93,2024-11-04 08:11:06,0
510,448.33,2023-05-01 16:11:56,Debit,Atlanta,ATM,25.0,Student,161.0,1.0,922.1900000000005,2024-11-04 08:09:44,3
512,8.649999999999977,2023-06-05 17:08:37,Debit,Las Vegas,Online,48.0,Doctor,273.0,1.0,10778.35,2024-11-04 08:09:03,3
514,539.81,2023-02-21 16:14:16,Debit,San Francisco,Online,46.0,Engineer,177.0,1.0,2051.25,2024-11-04 08:09:05,0
515,363.53,2023-01-18 17:03:54,Debit,Kansas City,ATM,63.0,Retired,142.0,1.0,1038.9099999999994,2024-11-04 08:10:57,0
517,358.18,2023-04-10 16:44:52,Debit,Boston,ATM,18.0,Student,157.0,1.0,619.8599999999997,2024-11-04 08:07:58,3
518,167.2,2023-01-18 17:53:37,Debit,San Antonio,Branch,30.0,Doctor,84.0,1.0,11320.83,2024-11-04 08:06:52,0
519,121.91,2023-06-26 18:39:52,Debit,Chicago,Branch,60.0,Doctor,133.0,1.0,14510.8,2024-11-04 08:08:59,3
520,137.57,2023-12-11 17:26:22,Debit,Louisville,Online,54.0,Engineer,70.0,1.0,5103.67,2024-11-04 08:11:22,2
521,534.62,2023-12-05 17:51:28,Debit,Oklahoma City,Online,55.0,Doctor,45.0,1.0,13793.53,2024-11-04 08:06:35,2
522,463.92,2023-03-13 16:41:12,Debit,Mesa,Online,50.0,Engineer,199.0,1.0,2403.39,2024-11-04 08:09:14,0
523,320.14,2023-01-31 16:58:42,Debit,Milwaukee,Online,60.0,Retired,96.0,1.0,3075.97,2024-11-04 08:07:40,0
524,214.93,2023-05-15 17:02:15,Debit,Albuquerque,Online,28.0,Student,52.0,1.0,7835.4,2024-11-04 08:08:51,3
525,660.02,2023-10-12 16:57:36,Debit,Nashville,Branch,20.0,Student,84.0,1.0,414.4300000000003,2024-11-04 08:08:35,2
526,345.81,2023-06-26 16:10:57,Debit,Raleigh,Branch,40.0,Engineer,135.0,1.0,6116.8,2024-11-04 08:12:14,3
527,143.54,2023-10-16 16:06:05,Debit,Philadelphia,ATM,71.0,Retired,80.0,1.0,6067.62,2024-11-04 08:08:22,2
528,42.55000000000004,2023-03-31 18:57:11,Debit,Seattle,Branch,53.0,Engineer,29.000000000000014,1.0,7341.43,2024-11-04 08:10:32,0
530,541.79,2023-08-11 16:43:45,Debit,Mesa,ATM,22.0,Student,125.0,1.0,1454.08,2024-11-04 08:11:29,1
531,40.56999999999999,2023-02-13 17:02:27,Debit,Columbus,Branch,26.0,Student,63.0,1.0,1476.9099999999999,2024-11-04 08:06:37,0
533,498.67,2023-12-05 16:19:23,Debit,Miami,Online,28.0,Student,244.0,1.0,1719.9700000000003,2024-11-04 08:08:24,2
534,227.22,2023-03-27 18:52:04,Debit,El Paso,ATM,53.0,Doctor,220.0,1.0,832.8199999999997,2024-11-04 08:11:56,0
537,629.82,2023-07-17 16:22:23,Debit,Colorado Springs,,68.0,Retired,159.0,1.0,6385.69,2024-11-04 08:11:59,1
538,59.44,2023-06-13 17:52:56,Debit,Chicago,Online,35.0,Engineer,176.0,1.0,5472.03,2024-11-04 08:06:34,3
539,186.69,2023-12-29 16:38:21,Debit,New York,Branch,30.0,Engineer,54.0,1.0,8602.22,2024-11-04 08:08:12,2
540,230.46,2023-04-25 17:33:27,Debit,Mesa,Online,19.0,Student,179.0,1.0,162.52999999999975,2024-11-04 08:08:50,3
544,377.12,2023-08-14 17:12:27,Debit,Houston,ATM,34.0,Engineer,61.00000000000001,1.0,836.6700000000001,2024-11-04 08:11:40,1
546,420.28,2023-05-17 17:28:25,Debit,Washington,Branch,35.0,Doctor,144.0,1.0,8557.32,2024-11-04 08:09:01,3
548,124.59,2023-05-05 17:32:18,Debit,Charlotte,Branch,27.0,Student,171.0,1.0,129.28999999999996,2024-11-04 08:09:21,3
549,73.87999999999997,2023-01-02 16:27:18,Debit,Charlotte,Online,39.0,Doctor,34.0,1.0,6474.41,2024-11-04 08:09:09,0
552,245.93,2023-06-06 18:53:35,Debit,Fresno,Branch,54.0,Engineer,172.0,1.0,7986.63,2024-11-04 08:11:58,3
553,622.41,2023-12-11 16:57:41,Debit,Indianapolis,ATM,64.0,Doctor,125.0,1.0,7322.01,2024-11-04 08:07:48,2
554,43.72999999999999,2023-04-03 16:43:29,Debit,Omaha,ATM,34.0,Doctor,145.0,1.0,9929.43,2024-11-04 08:10:33,3
557,770.65,2023-07-05 17:49:26,Debit,Jacksonville,Online,31.0,Doctor,137.0,1.0,7198.8,2024-11-04 08:09:01,3
558,260.31,2023-02-28 16:46:55,Debit,Austin,Branch,63.0,Doctor,113.0,1.0,10980.38,2024-11-04 08:12:03,0
561,119.88999999999999,2023-12-19 17:11:31,Debit,Tucson,ATM,67.0,Doctor,60.0,1.0,6697.77,2024-11-04 08:09:02,2
562,106.38999999999999,2023-02-13 18:42:09,Debit,Virginia Beach,Online,37.0,Doctor,281.0,1.0,9410.99,2024-11-04 08:10:32,0
563,12.04000000000002,2023-11-15 16:08:52,Debit,Fort Worth,Online,37.0,Engineer,58.0,1.0,6213.32,2024-11-04 08:08:25,2
566,319.85,2023-07-26 16:44:22,Debit,Denver,ATM,60.0,Doctor,148.0,1.0,711.6599999999999,2024-11-04 08:07:45,1
569,170.53,2023-02-06 18:59:44,Debit,Oklahoma City,Branch,24.0,Student,58.0,1.0,801.0100000000002,2024-11-04 08:09:49,0
571,41.49000000000001,2023-04-24 16:47:20,Debit,Albuquerque,Online,24.0,Student,13.0,1.0,928.3299999999999,2024-11-04 08:12:03,3
573,350.46,2023-12-08 16:16:02,Debit,Nashville,Branch,51.0,Retired,165.0,1.0,5839.38,2024-11-04 08:06:32,2
575,33.45999999999998,2023-02-20 16:52:03,Debit,Seattle,ATM,72.0,Retired,111.0,1.0,3641.07,2024-11-04 08:09:12,0
576,104.79000000000002,2023-08-07 16:06:32,Debit,Denver,ATM,70.0,Doctor,223.0,1.0,1352.19,2024-11-04 08:10:07,1
577,246.27,2023-12-27 16:48:30,Debit,Fresno,Online,29.0,Doctor,141.0,1.0,7299.86,2024-11-04 08:10:57,2
578,48.849999999999994,2023-12-08 16:45:12,Debit,Dallas,ATM,19.0,Student,176.0,1.0,1503.56,2024-11-04 08:07:15,2
579,332.0,2023-04-27 16:27:41,Debit,Charlotte,ATM,69.0,Retired,17.0,1.0,5943.13,2024-11-04 08:07:03,3
580,118.1,2023-10-31 16:49:13,Debit,Memphis,Online,54.0,Engineer,167.0,1.0,895.6599999999999,2024-11-04 08:09:14,2
582,295.64,2023-12-14 17:31:18,Debit,Jacksonville,Online,21.0,Student,82.0,1.0,1061.9600000000005,2024-11-04 08:10:41,2
583,514.33,2023-06-02 16:27:08,Debit,Philadelphia,Branch,25.0,Student,160.0,1.0,1592.94,2024-11-04 08:12:17,3
585,94.59000000000003,2023-12-01 17:04:00,Debit,Washington,Online,39.0,Doctor,34.0,1.0,6171.89,2024-11-04 08:10:37,2
586,80.43,2023-01-04 16:09:43,Debit,Columbus,Branch,59.0,Retired,157.0,1.0,5987.67,2024-11-04 08:08:18,0
587,54.25,2023-07-31 16:51:50,Debit,Virginia Beach,Online,68.0,Doctor,37.0,1.0,14783.33,2024-11-04 08:08:53,1
589,518.85,2023-10-23 18:37:47,Debit,Kansas City,Online,22.0,Student,82.0,1.0,1806.0,2024-11-04 08:06:37,2
590,10.649999999999977,2023-04-24 16:24:49,Debit,Louisville,Online,54.0,Doctor,161.0,1.0,13240.72,2024-11-04 08:10:21,3
592,107.03,2023-03-06 18:27:13,Debit,Miami,Branch,27.0,Student,73.0,1.0,1408.0699999999997,2024-11-04 08:12:13,0
595,346.11,2023-01-04 17:00:17,Debit,Dallas,Branch,41.0,Engineer,213.0,1.0,9551.64,2024-11-04 08:08:03,0
